Subestacion,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,TOTAL,MAXIMA (MW),HORA,Fecha
Sucre 115,13.629,12.74,12.468,12.248,12.132,14.997,16.334,17.335,18.167,18.944,19.025,19.275,18.759,18.899,19.924,20.032,19.978,19.864,19.979,22.705,23.297,23.091,21.616,19.639,435.074,23.417,20:00,2025-01-28
Sucre 115,17.964,17.148,16.787,14.882,13.686,12.421,12.985,13.412,13.815,14.469,14.723,14.736,14.123,14.214,14.978,15.26,15.243,15.32,15.5,18.206,19.034,18.579,17.039,15.354,369.877,19.09,20:30,2025-01-29
Sucre 115,17.467,16.944,16.572,16.421,16.377,16.682,16.739,18.124,18.308,18.705,19.057,19.07,18.619,18.62,19.302,19.729,16.897,15.875,15.891,18.234,19.039,18.691,17.546,15.749,424.658,19.85,15:15,2025-01-30
Sucre 115,14.324,13.435,12.983,12.658,12.454,12.945,15.799,18.628,18.879,19.315,19.579,19.635,19.3,19.412,20.553,20.78,20.494,16.639,16.175,19.066,19.782,19.449,17.997,16.1,416.381,20.936,15:00,2025-01-31
Sucre 115,14.673,13.743,13.256,13.077,13.064,13.421,16.644,17.753,18.905,19.545,20.097,19.949,19.519,20.067,20.913,21.219,17.726,16.971,18.186,22.114,22.296,22.083,20.954,21.178,437.354,23.061,20:00,2025-02-01
Sucre 115,20.192,19.269,18.845,18.743,18.828,22.678,21.942,22.781,23.763,24.233,24.485,24.614,24.435,24.532,24.877,23.47,22.804,22.932,23.193,27.773,30.156,29.689,27.996,26.068,568.297,30.261,21:00,2025-02-02
Sucre 115,25.181,24.365,24.497,25.773,25.714,26.45,28.316,27.201,25.768,26.261,23.965,24.163,24.307,23.898,24.228,24.483,24.577,27.031,25.328,28.224,28.912,28.567,27.183,24.808,619.199,29.309,07:15,2025-02-03
Sucre 115,25.138,24.488,24.09,23.856,24.128,24.552,25.065,25.945,24.79,24.72,24.71,25.064,24.501,24.348,25.2,25.453,25.21,26.688,26.129,28.825,29.804,29.825,28.12,25.855,616.503,29.947,21:30,2025-02-04
Sucre 115,24.251,24.261,24.391,23.177,23.121,22.244,20.964,21.583,18.968,18.476,18.427,18.676,18.441,20.276,26.11,27.823,29.148,29.564,26.073,29.007,30.351,30.193,28.117,26.326,579.969,30.585,21:15,2025-02-05
Sucre 115,27.012,24.778,25.351,25.558,25.699,26.447,27.754,28.043,27.938,28.002,28.155,28.443,28.069,28.309,28.925,28.771,28.808,29.055,26.219,28.679,29.647,29.55,27.912,25.789,662.914,29.767,21:30,2025-02-06
Sucre 115,24.348,23.477,22.448,20.971,20.831,21.794,22.829,23.427,23.255,23.496,23.862,23.761,22.992,24.025,25.781,26.071,25.656,25.514,23.701,26.026,26.355,25.985,24.388,23.06,574.051,26.512,19:45,2025-02-07
Sucre 115,23.827,23.242,22.89,22.672,22.656,22.981,23.052,23.28,24.267,24.799,25.406,25.904,25.686,27.799,28.54,28.79,28.878,28.695,25.811,28.757,29.203,28.741,27.366,26.051,619.292,29.296,21:00,2025-02-08
Sucre 115,26.938,26.584,26.186,25.854,25.678,26.003,25.618,25.301,26.376,26.995,27.167,26.052,23.812,23.859,24.367,24.767,25.18,25.236,23.535,26.395,26.663,25.873,24.603,23.017,612.059,27.641,11:15,2025-02-09
Sucre 115,23.536,22.967,22.521,22.344,22.357,23.15,25.137,25.705,24.817,24.992,24.946,25.522,25.682,25.441,24.456,23.894,23.737,23.939,23.543,27.114,27.834,27.698,26.268,24.129,591.729,27.949,20:00,2025-02-10
Sucre 115,23.302,24.202,22.629,22.929,21.819,19.61,23.103,24.085,24.182,24.409,24.405,24.783,24.205,24.542,25.259,25.824,25.56,25.618,25.732,28.632,29.143,28.855,26.908,23.229,592.964,29.322,21:00,2025-02-11
Sucre 115,24.507,23.367,21.94,19.836,19.883,20.635,22.392,22.899,22.508,22.794,22.714,22.871,22.651,22.873,23.87,26.035,26.431,26.276,25.983,29.199,30.006,27.56,25.222,23.346,575.799,30.147,20:30,2025-02-12
Sucre 115,24.242,26.113,26.194,25.91,25.768,26.378,27.341,27.825,27.479,27.824,27.498,27.713,27.779,27.704,28.278,26.964,26.913,24.691,23.738,26.878,27.443,25.943,23.564,22.966,633.146,28.56,14:45,2025-02-13
Sucre 115,23.361,23.128,22.847,22.6,22.775,23.359,25.223,25.385,25.087,25.224,25.204,25.366,25.262,25.354,26.082,26.426,26.12,24.955,23.76,26.544,26.492,26.331,24.86,23.429,595.176,26.796,19:45,2025-02-14
Sucre 115,23.887,23.536,23.072,22.832,22.663,23.109,22.722,23.338,24.412,25.951,27.073,28.698,28.213,28.336,28.706,28.844,28.709,27.028,22.174,25.334,25.389,24.8,23.267,21.573,603.664,28.938,11:15,2025-02-15
Sucre 115,20.157,19.444,19.09,18.694,18.46,19.014,18.229,18.899,19.771,20.232,20.637,20.836,20.713,20.841,21.571,21.998,22.275,22.238,22.64,26.041,26.257,25.829,24.069,21.729,509.664,26.351,20:45,2025-02-16
Sucre 115,20.024,19.174,18.758,18.575,18.728,19.804,22.346,22.127,20.886,20.92,21.064,21.472,22.554,25.047,25.188,25.137,25.382,23.939,22.241,25.066,25.089,24.558,23.277,23.845,535.2,25.59,16:00,2025-02-17
Sucre 115,23.127,22.586,21.389,19.527,19.71,20.233,21.343,22.397,22.514,24.576,25.105,25.237,25.035,25.209,26.593,28.236,28.944,28.65,26.186,28.699,29.01,28.407,26.833,24.794,594.338,29.351,17:15,2025-02-18
Sucre 115,23.525,22.829,22.566,22.33,22.467,23.037,24.61,24.894,24.393,24.744,24.839,25.112,24.998,24.941,25.453,26.123,26.178,26.117,26.311,29.028,28.577,25.335,23.361,21.581,593.349,29.584,20:30,2025-02-19
Sucre 115,20.223,19.733,19.532,19.375,19.76,22.024,24.779,26.704,26.719,28.691,28.773,27.66,26.215,26.803,27.474,27.741,27.795,27.295,25.255,27.966,27.921,27.896,26.202,24.206,606.743,28.979,11:00,2025-02-20
Sucre 115,22.8,21.9,21.438,21.035,20.966,20.924,20.116,20.449,20.081,20.473,20.484,20.405,20.004,20.228,22.409,23.964,23.906,24.009,24.233,27.192,27.493,26.936,25.295,23.465,540.206,27.524,20:15,2025-02-21
Sucre 115,22.14,19.7,16.921,16.845,16.982,17.479,17.959,19.989,22.368,22.989,23.03,23.098,22.691,22.45,22.949,23.278,22.848,22.937,23.369,26.471,26.485,26.033,25.702,23.85,528.563,26.843,22:00,2025-02-22
Sucre 115,20.57,18.138,19.407,18.552,16.222,16.772,16.148,16.737,17.758,18.594,18.441,18.232,17.813,17.965,18.392,18.891,19.17,19.189,17.695,17.67,18.733,18.908,17.606,15.71,433.314,22.704,00:15,2025-02-23
Sucre 115,14.888,15.894,15.672,15.521,15.582,19.277,22.68,22.84,22.003,21.991,22.331,22.743,22.886,22.262,22.327,23.039,22.124,20.271,22.164,26.448,27.016,24.475,21.625,20.707,506.766,27.098,20:45,2025-02-24
Sucre 115,20.189,19.412,16.778,15.994,16.172,16.847,18.19,18.599,18.495,18.579,18.352,18.509,17.875,18.005,19.26,19.441,19.347,16.596,17.039,21.297,22.942,23.374,25.433,23.585,460.312,26.057,22:30,2025-02-25
Sucre 115,21.865,20.845,20.467,20.08,19.885,20.631,22.561,22.919,22.548,22.538,22.601,22.898,21.331,22.578,23.07,23.496,23.298,23.292,23.67,26.987,27.369,27.085,25.286,23.2,550.497,27.459,21:15,2025-02-26
Sucre 115,21.554,20.684,20.266,19.604,19.681,20.602,23.273,24.872,25.131,25.408,25.321,25.565,25.524,25.798,26.254,26.465,26.399,26.136,24.113,27.062,27.056,26.574,25.072,23.335,581.748,27.249,19:30,2025-02-27
Sucre 115,21.85,20.954,20.439,20.049,19.804,20.299,21.284,22.537,22.347,22.611,22.556,22.694,21.933,22.245,23.041,23.179,21.557,19.328,20.392,23.331,24.138,26.026,24.968,23.197,530.758,26.268,21:30,2025-02-28
Sucre 115,21.581,20.626,20.493,20.067,19.96,20.663,20.344,20.999,21.823,22.083,21.963,22.04,21.943,16.455,18.071,18.501,18.678,18.992,20.282,23.242,23.835,24.451,24.227,22.705,504.024,24.905,22:15,2025-03-01
Sucre 115,21.41,20.639,20.248,18.238,15.706,15.951,15.836,15.558,16.295,17.142,17.515,17.581,17.469,17.53,17.552,12.149,13.122,13.821,15.293,18.442,18.397,17.98,16.844,16.549,407.266,21.783,00:15,2025-03-02
Sucre 115,17.12,16.394,16.032,15.619,15.211,15.366,15.226,15.05,15.809,16.608,16.928,17.154,17.026,16.903,17.19,16.887,16.787,17.047,18.237,21.062,19.745,17.606,16.315,15.01,402.333,21.249,20:15,2025-03-03
Sucre 115,13.818,13.068,14.387,15.297,15.285,15.419,15.024,14.965,15.703,16.45,16.673,16.862,16.733,16.61,16.577,16.927,17.009,14.967,16.06,19.039,19.038,18.145,16.553,14.877,385.486,19.319,20:15,2025-03-04
Sucre 115,13.588,12.846,12.46,12.309,12.39,12.856,14.48,14.71,14.338,14.673,14.936,15.306,15.635,15.128,14.125,14.447,17.297,18.191,19.087,21.704,21.406,20.998,19.386,18.174,380.468,21.824,19:30,2025-03-05
Sucre 115,17.347,18.154,18.134,18.429,18.27,18.637,19.88,20.565,20.027,20.07,20.278,20.337,19.955,20.076,20.414,21.016,21.106,20.928,22.043,24.918,25.012,24.699,22.917,21.094,494.308,25.152,21:00,2025-03-06
Sucre 115,19.595,18.931,18.525,18.121,17.131,14.597,16.41,16.511,16.255,16.337,16.451,16.791,16.768,17.086,17.602,17.734,17.784,17.726,18.538,21.234,21.192,21.152,19.671,17.815,429.958,21.358,19:30,2025-03-07
Sucre 115,16.319,16.151,17.492,17.212,16.848,18.194,18.258,18.536,19.244,19.932,20.1,20.536,18.96,17.056,17.749,17.921,18.142,18.381,20.481,23.351,23.271,23.519,22.99,21.76,462.401,24.004,21:45,2025-03-08
Sucre 115,20.747,20.064,19.391,17.43,14.999,15.342,15.061,14.894,15.688,16.15,16.488,16.796,16.334,16.333,16.559,17.084,17.35,17.453,19.071,22.101,22.206,21.254,19.49,17.568,425.853,22.422,20:15,2025-03-09
Sucre 115,16.27,15.447,15.131,14.95,15.019,15.684,17.801,18.003,16.922,17.099,17.091,17.483,17.429,17.367,17.651,18.1,18.135,18.537,19.604,21.7,21.808,21.165,19.542,18.632,426.571,21.899,20:45,2025-03-10
Sucre 115,19.405,19.651,19.404,19.178,19.04,19.396,20.847,21.169,20.894,21.43,21.513,21.4,20.961,21.102,21.823,22.878,23.23,24.091,22.789,25.057,24.452,22.651,22.4,20.977,515.737,25.188,20:30,2025-03-11
Sucre 115,19.774,18.905,17.479,15.426,15.538,16.325,21.172,22.193,22.003,22.282,22.282,22.226,22.057,22.035,22.387,22.701,22.66,22.78,22.274,25.224,26.265,25.184,22.789,21.32,513.284,26.369,20:15,2025-03-12
Sucre 115,20.029,19.496,19.388,19.528,21.054,22.767,23.965,24.055,24.113,22.433,21.863,21.355,21.018,21.054,22.853,25.52,25.674,25.9,24.303,26.379,26.504,25.825,24.074,22.594,551.742,26.56,20:30,2025-03-13
Sucre 115,22.42,22.739,23.08,22.775,22.638,23.151,24.733,25.276,24.757,25.001,24.793,24.966,24.793,24.884,25.762,26.25,26.203,26.2,24.146,25.718,25.804,25.118,23.568,21.828,586.604,26.356,15:45,2025-03-14
