Subestacion,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,TOTAL,MAXIMA (MW),HORA,Fecha
Vinto - 115,0.004,0.005,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.008,0.009,0.01,0.009,0.009,0.009,0.009,0.008,0.007,0.007,0.007,0.007,0.005,0.005,0.155,0.01,12:30,2024-11-09
Vinto - 115,0.004,0.004,0.005,0.005,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.006,0.134,0.008,12:00,2024-11-10
Vinto - 115,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.007,0.009,0.009,0.009,0.01,0.007,0.006,0.006,0.006,0.006,0.005,0.003,0.004,0.004,0.004,0.004,0.137,0.01,12:15,2024-11-11
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.006,0.007,0.009,0.009,0.009,0.009,0.007,0.009,0.007,0.007,0.008,0.008,0.006,0.005,0.006,0.152,0.011,17:00,2024-11-12
Vinto - 115,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.009,0.009,0.009,0.009,0.009,0.007,0.007,0.007,0.007,0.008,0.007,0.006,0.005,0.152,0.009,11:00,2024-11-13
Vinto - 115,0.005,0.005,0.005,0.004,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.009,0.009,0.009,0.008,0.007,0.008,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.159,0.01,10:30,2024-11-14
Vinto - 115,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.004,0.006,0.007,0.131,0.007,07:15,2024-11-15
Vinto - 115,0.006,0.005,0.004,0.003,0.004,0.004,0.005,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.006,0.007,0.006,0.007,0.007,0.005,0.003,0,0,0,0.118,0.008,12:30,2024-11-16
Vinto - 115,0,0,0,0,0.001,0.003,0.005,0.006,0.007,0.008,0.007,0.006,0.004,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.007,0.006,0.007,0.119,0.008,09:00,2024-11-17
Vinto - 115,0.005,0.001,0,0,0.001,0.003,0.005,0.007,0.007,0.007,0.007,0.006,0.007,0.006,0.006,0.004,0.005,0.006,0.006,0.006,0.007,0.007,0.005,0.005,0.116,0.007,07:00,2024-11-18
Vinto - 115,0.004,0.003,0.003,0.003,0.002,0.005,0.006,0.006,0.007,0.006,0.006,0.006,0.007,0.007,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.127,0.007,08:30,2024-11-19
Vinto - 115,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.006,0.005,0.006,0.006,0.006,0.006,0.149,0.01,12:45,2024-11-20
Vinto - 115,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.007,0.006,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.005,0.003,0.002,0.12,0.007,08:15,2024-11-21
Vinto - 115,0.001,0,0,0.003,0.005,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.006,0.115,0.007,09:15,2024-11-22
Vinto - 115,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.007,0.006,0.006,0.006,0.006,0.003,0,0.001,0.005,0.006,0.135,0.008,10:15,2024-11-23
Vinto - 115,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.007,0.007,0.007,0.007,0.008,0.007,0.008,0.007,0.007,0.006,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.151,0.008,10:00,2024-11-24
